PosX,PosY,TestItem1,TestItem2,TestItem3,TestItem4,TestItem5,TestItem6
-93,-8,0.130899115,0.324611454,0.131970809,0.548505028,0.082098347,0.413556049
-93,-7,0.737587857,0.594173694,0.105205426,0.914144239,0.46622077,0.219886972
-93,-6,0.386245653,0.553129707,0.358312708,0.298531902,0.543724542,0.726103382
-93,-5,0.046711962,0.420487631,0.281893593,0.534857213,0.259705124,0.824103093
-93,-4,0.570785149,0.570080089,0.598588515,0.675018612,0.269936164,0.135799775
-93,-3,0.341129057,0.564843857,0.443367679,0.132958959,0.945787345,0.011220571
-93,-2,0.926466572,0.293486044,0.364273303,0.158547859,0.263084854,0.485057216
-93,-1,0.805953453,0.764298672,0.869723386,0.460409863,0.73081466,0.931327457
-93,0,0.814803744,0.676121686,0.174584552,0.665521431,0.618308611,0.49721396
-93,1,0.362722015,0.270150993,0.243163159,0.242271377,0.896727176,0.295387235
-93,2,0.474435671,0.636087956,0.610340359,0.931736515,0.343904624,0.320353652
-93,3,0.501669797,0.601284923,0.862227802,0.790564448,0.775225784,0.850458392
-93,4,0.366361944,0.091190686,0.35493135,0.392593269,0.400839914,0.052392179
-93,5,0.140846503,0.526228792,0.484106262,0.061911452,0.98274879,0.592205416
-93,6,0.519150827,0.243110956,0.629978003,0.394262221,0.957067009,0.616011857
-93,7,0.660822446,0.576541717,0.469097295,0.953525026,0.765782471,0.865326872
-93,8,0.151164894,0.647206536,0.475991432,0.926289956,0.760526108,0.074218103
-93,9,0.27672132,0.557715772,0.918685315,0.445912932,0.701956991,0.956611737
-93,10,0.775112831,0.088574563,0.692688365,0.771490533,0.285315672,0.729258159
-93,11,0.482004875,0.950744531,0.310407974,0.804992367,0.640732694,0.130047123
-93,12,0.837061165,0.171999359,0.935170567,0.349237488,0.06612961,0.959395708
-93,13,0.389329714,0.998138715,0.983254979,0.638884882,0.622940434,0.768047914
-93,14,0.111128464,0.952764173,0.686437751,0.423189833,0.418750461,0.385681388
-93,15,0.720087306,0.315853904,0.096855022,0.34096926,0.759550018,0.98174457
-93,16,0.922181947,0.582789393,0.85823841,0.445609055,0.539554154,0.335913019
-93,17,0.251196261,0.140854567,0.094987243,0.973086793,0.826412216,0.553072568
-93,18,0.128524404,0.79898863,0.224621818,0.499491361,0.243398992,0.291862493
-93,19,0.450167679,0.851197269,0.957600301,0.029361988,0.753938141,0.609310287
-93,20,0.186418019,0.927007648,0.332107907,0.423323407,0.497767817,0.528217667
-93,21,0.629199845,0.84737163,0.619940642,0.959272406,0.46216515,0.607838633
-93,22,0.264482405,0.239863179,0.280793353,0.566480968,0.463900249,0.369021426
-93,23,0.409266836,0.530047384,0.047189956,0.994793411,0.083952546,0.398377472
-93,24,0.018921049,0.004382521,0.090946135,0.198367748,0.356539245,0.278810122
-93,25,0.978108159,0.579488118,0.79117392,0.811590749,0.502117059,0.601371837
-93,26,0.657528155,0.208687536,0.62023597,0.951743808,0.293889972,0.465640622
-93,27,0.913472162,0.770340818,0.932123464,0.213251741,0.704574292,0.085826274
-93,28,0.613872615,0.680379102,0.615429098,0.955274259,0.830285818,0.764388485
-93,29,0.262381475,0.336483585,0.403563822,0.798983122,0.826453871,0.698771143
-93,30,0.136597345,0.682013183,0.748425709,0.190091248,0.146798788,0.737957775
-93,31,0.919099122,0.514305808,0.633373613,0.454529337,0.02114331,0.620592786
-93,32,0.125623751,0.182588189,0.791599394,0.566701346,0.394313641,0.896612836
-93,33,0.396419569,0.518278696,0.397483601,0.882129741,0.935257049,0.38480266
-93,34,0.274603945,0.396426347,0.632495682,0.767598692,0.953328672,0.728528499
-93,35,0.972306378,0.420548511,0.516070408,0.966569842,0.703451998,0.585964573
-93,36,0.711541592,0.63302205,0.679044035,0.732921028,0.927885094,0.347135227
-92,-39,0.788318274,0.538611182,0.192054647,0.355367595,0.176814665,0.581328051
-92,-38,0.72285905,0.20205315,0.114553688,0.312087874,0.492098573,0.441848586
-92,-37,0.507526864,0.00984945,0.252272794,0.675657041,0.887358078,0.058893428
-92,-36,0.038414493,0.793287817,0.834482403,0.940897995,0.534353592,0.201327189
-92,-35,0.143923999,0.351486889,0.877950995,0.151368687,0.0167906,0.31353527
-92,-34,0.682883109,0.919643404,0.257954443,0.149615371,0.406634322,0.57379283
-92,-33,0.516545281,0.938340219,0.246251727,0.183372537,0.440736912,0.252142643
-92,-32,0.825739252,0.93466087,0.038514265,0.162749842,0.428668131,0.949965729
-92,-31,0.878139371,0.625703953,0.925842669,0.866409789,0.72523945,0.406778934
-92,-30,0.93759292,0.888294753,0.681000407,0.418894111,0.065402997,0.304037944
-92,-29,0.029897003,0.905321822,0.702269399,0.911684811,0.039360415,0.028273393
-92,-28,0.515488777,0.761812457,0.363713407,0.848110075,0.748419123,0.815820424
-92,-27,0.315548084,0.680335542,0.197138641,0.362124305,0.677543511,0.353587769
-92,-26,0.670898342,0.54221977,0.542379815,0.35395528,0.174342738,0.300532088
-92,-25,0.200519336,0.092759267,0.626997731,0.112166578,0.829721249,0.600002431
-92,-24,0.159343523,0.04533378,0.924962698,0.09857234,0.608497521,0.45241371
-92,-23,0.196714703,0.750558067,0.279319318,0.203499053,0.904584816,0.582945097
-92,-22,0.473151115,0.64822322,0.180720809,0.335855005,0.972498492,0.463149127
-92,-21,0.208492842,0.395807099,0.877253118,0.088386106,0.176319297,0.840852036
-92,-20,0.213571837,0.1233969,0.786540901,0.835571714,0.858499529,0.270597213
-92,-19,0.044572294,0.116404476,0.309238541,0.23382015,0.8529005,0.139646582
-92,-18,0.167051784,0.9132263,0.090457461,0.997569272,0.70305254,0.240643825
-92,-17,0.325943347,0.791255981,0.992070606,0.855264744,0.505018312,0.256894356
-92,-16,0.597145335,0.305286207,0.081388976,0.852483886,0.801295236,0.942645309
-92,-15,0.025343797,0.520411635,0.215135904,0.451970246,0.445204532,0.892761799
-92,-14,0.162095632,0.05136808,0.489728523,0.174138512,0.774141168,0.412512063
-92,-13,0.609624288,0.72022306,0.985932227,0.939223224,0.926885251,0.727794323
-92,-12,0.951959534,0.427457319,0.14228461,0.779950061,0.457947395,0.75080779
-92,-11,0.574329967,0.370448532,0.139290536,0.935477814,0.245643605,0.813261583
-92,-10,0.642924957,0.917206081,0.653248193,0.702652697,0.829987902,0.370995701
-92,-9,0.08572465,0.442839817,0.671187222,0.246756008,0.65516115,0.650964174
-92,-8,0.918992738,0.603853948,0.576478589,0.043391961,0.218582101,0.095326385
-92,-7,0.882580273,0.358187684,0.14247895,0.810985539,0.949804416,0.331051808
-92,-6,0.608766069,0.761735215,0.029481168,0.21419557,0.140655994,0.917499062
-92,-5,0.736741876,0.447020712,0.744591766,0.155457006,0.103577087,0.01043292
-92,-4,0.805800864,0.346898062,0.064108313,0.609518845,0.994323424,0.477909456
-92,-3,0.58101841,0.463869876,0.651928895,0.386160863,0.806722755,0.088878934
-92,-2,0.647634014,0.793137561,0.171628709,0.457683657,0.612727857,0.707886837
-92,-1,0.398596834,0.586551464,0.574740974,0.475834186,0.313505409,0.172772252
-92,0,0.086937875,0.936135324,0.30856139,0.256974332,0.929900906,0.805166471
-92,1,0.555251754,0.538500915,0.590301194,0.015322854,0.226622458,0.79988433
-92,2,0.603006047,0.296727812,0.199223728,0.597567951,0.136828292,0.396643149
-92,3,0.648688026,0.784823666,0.80085482,0.403599612,0.569022818,0.168767442
-92,4,0.187214262,0.375235235,0.454228396,0.692261623,0.535337346,0.58958601
-92,5,0.333708481,0.445347915,0.20511407,0.539844862,0.894379806,0.563010364
-92,6,0.92128667,0.498058556,0.343733509,0.530521665,0.009242978,0.584669058
-92,7,0.102735842,0.877131948,0.895850142,0.060298707,0.064822905,0.726853128
-92,8,0.712824501,0.101452967,0.665453517,0.28530705,0.222352561,0.280902189
-92,9,0.423336443,0.808560485,0.873862676,0.78645075,0.944876743,0.380021178
-92,10,0.447551627,0.301435689,0.262051556,0.575355227,0.369059745,0.870694349
-92,11,0.274842227,0.040165787,0.393719237,0.125602508,0.886123312,0.382682764
-92,12,0.206613851,0.925395832,0.639574681,0.779465246,0.835818072,0.504179965
-92,13,0.583936883,0.62692303,0.322950571,0.329133794,0.776974554,0.795039141
-92,14,0.056646544,0.810586996,0.469973278,0.007933439,0.987647566,0.340921969
-92,15,0.552770514,0.137471048,0.609402373,0.122028469,0.911241883,0.242210398
-92,16,0.644788274,0.665297137,0.660712607,0.880074286,0.78689602,0.735890111
-92,17,0.362806222,0.247789121,0.881107775,0.981443444,0.119344619,0.31728078
-92,18,0.30097582,0.535416899,0.550762129,0.069751695,0.120428453,0.429905786
-92,19,0.721262346,0.301057963,0.345490196,0.407580361,0.671027256,0.331157677
-92,20,0.016420027,0.993398254,0.3212487,0.275776079,0.320737942,0.851405527
-92,21,0.521802528,0.258028378,0.46357226,0.217826772,0.605173158,0.447857513
-92,22,0.670785629,0.194201922,0.180271508,0.639749166,0.965775899,0.275720655
-92,23,0.385071641,0.968768207,0.539370818,0.182940941,0.15263104,0.688758888
-92,24,0.39582197,0.038320297,0.616429997,0.61679569,0.276011059,0.59694546
-92,25,0.798868349,0.015720421,0.931145719,0.604809146,0.929758635,0.367625506
-92,26,0.060147337,0.958931719,0.656792249,0.00475214,0.655131003,0.468370201
-92,27,0.83231526,0.573744462,0.006116508,0.09120173,0.376910122,0.806742141
-92,28,0.39314442,0.8284213,0.207295747,0.281475886,0.586546111,0.004117674
-92,29,0.755284378,0.352173326,0.644609685,0.905908917,0.118361163,0.949648616
-92,30,0.272656322,0.500747852,0.408353187,0.991088472,0.955142532,0.297287796
-92,31,0.574169125,0.275131737,0.181519483,0.390449814,0.312663488,0.687736915
-92,32,0.038517213,0.987279033,0.819106306,0.851967049,0.802100884,0.081827376
-92,33,0.880539478,0.316528388,0.161195547,0.730051309,0.161016792,0.683110138
-92,34,0.878557369,0.367375247,0.102606519,0.989318033,0.986766367,0.069275697
-92,35,0.99544217,0.295470767,0.566603931,0.427816376,0.380846551,0.178347749
-92,36,0.853423499,0.876419259,0.530598784,0.162823244,0.413427994,0.28160207
-92,37,0.920822892,0.728456811,0.908656225,0.333762839,0.763961232,0.552126075
-92,38,0.282425205,0.989521506,0.527268389,0.686453221,0.823153537,0.930428387
-92,39,0.702932395,0.371783254,0.672849432,0.417110317,0.206841286,0.057313135
-91,-41,0.059211196,0.236534596,0.18564523,0.288408785,0.269869318,0.224797039
-91,-40,0.544767195,0.856016223,0.353945538,0.092138503,0.527708328,0.502017693
-91,-39,0.925563303,0.544046859,0.566557182,0.265267154,0.077506465,0.337626244
-91,-38,0.202365363,0.602153611,0.700465841,0.039939898,0.225159397,0.994958115
-91,-37,0.292990205,0.481794798,0.765399511,0.793676187,0.224674318,0.497976631
-91,-36,0.732990555,0.302455173,0.978135773,0.854354909,0.645805519,0.800693331
-91,-35,0.53369787,0.793718618,0.420774128,0.224247455,0.771555565,0.191568692
-91,-34,0.059889773,0.366752373,0.536068542,0.094823072,0.531778807,0.621696556
-91,-33,0.529991718,0.380044846,0.350557576,0.991384713,0.122042818,0.893771065
-91,-32,0.675345044,0.956323595,0.794320532,0.418778885,0.730903885,0.628706409
-91,-31,0.082919941,0.236607394,0.164247479,0.37216675,0.794596645,0.025304255
-91,-30,0.811991343,0.808495659,0.847542908,0.784119041,0.490927551,0.522341193
-91,-29,0.469379123,0.135852964,0.813400134,0.001561196,0.285732871,0.016194773
-91,-28,0.207242682,0.53790221,0.042628861,0.552506729,0.529898977,0.154324965
-91,-27,0.110540852,0.280614827,0.937165857,0.897015941,0.809398689,0.621670583
-91,-26,0.868759205,0.61823432,0.351707108,0.107302036,0.314386712,0.267596698
-91,-25,0.083295509,0.849002294,0.461429333,0.267425236,0.174375828,0.848972235
-91,-24,0.771699532,0.016550466,0.307531953,0.175334592,0.867396026,0.530816579
-91,-23,0.785240851,0.067285887,0.048116284,0.995587465,0.391577577,0.428500494
-91,-22,0.220499525,0.451241454,0.746601852,0.683664052,0.670084309,0.716417066
-91,-21,0.211884002,0.843570476,0.706469341,0.369104879,0.536237075,0.957265891
-91,-20,0.092382893,0.916675096,0.144256985,0.062565584,0.72555521,0.715913417
-91,-19,0.952379586,0.345991788,0.712745395,0.11997882,0.660119419,0.013749399
-91,-18,0.729031284,0.798035472,0.49815974,0.223528054,0.273522924,0.757397097
-91,-17,0.685363911,0.622211508,0.104387999,0.040921531,0.965202919,0.074406277
-91,-16,0.607267516,0.735954089,0.092994409,0.146464003,0.344655465,0.102693352
-91,-15,0.285371991,0.871689926,0.252213698,0.234884365,0.119171644,0.323095012
-91,-14,0.505600827,0.624067335,0.769079641,0.611173184,0.111811314,0.714759281
-91,-13,0.000358548,0.317515576,0.13517971,0.581577545,0.818826784,0.827885277
-91,-12,0.618833372,0.821786031,0.78295153,0.283172229,0.765665619,0.062920607
-91,-11,0.483645988,0.162846097,0.754286611,0.543621299,0.180769003,0.055909633
-91,-10,0.471023873,0.35861814,0.358115717,0.488555698,0.42679715,0.361058037
-91,-9,0.126063503,0.540455065,0.224089239,0.467815365,0.698089761,0.3914628
-91,-8,0.069597032,0.500368661,0.690471962,0.238680166,0.949040429,0.286984588
-91,-7,0.259083359,0.108395304,0.467886701,0.244809859,0.214811233,0.353097104
-91,-6,0.244967034,0.635787052,0.510154043,0.062899183,0.986254397,0.742583913
-91,-5,0.305473057,0.658925334,0.759658967,0.704784728,0.3033287,0.309182941
-91,-4,0.921212213,0.218762377,0.418977157,0.384254803,0.026727311,0.806512915
-91,-3,0.096218889,0.49443016,0.815232811,0.402879936,0.489786821,0.064490633
-91,-2,0.927464209,0.383551852,0.501677087,0.271851282,0.700239766,0.186122395
-91,-1,0.614415649,0.176728189,0.599562448,0.602105125,0.350092904,0.558132647
-91,0,0.385541326,0.881179668,0.14682523,0.314310945,0.918544348,0.142149006
-91,1,0.055444602,0.581095868,0.879397526,0.462137895,0.218700406,0.976512186
-91,2,0.087891819,0.453735704,0.632102149,0.256807468,0.706179181,0.510622652
-91,3,0.37146499,0.800745116,0.548548601,0.326331119,0.953044252,0.857384291
-91,4,0.241611865,0.072417106,0.224310406,0.10342595,0.494319708,0.65607068
-91,5,0.215716103,0.553631922,0.681378373,0.636884934,0.876572126,0.01424205
-91,6,0.740864303,0.157757102,0.291370846,0.726760775,0.322421294,0.540954566
-91,7,0.467176689,0.632302643,0.978436376,0.069101593,0.258847018,0.946774481
-91,8,0.767994311,0.266482507,0.286732713,0.818522222,0.18886539,0.144483346
-91,9,0.280880177,0.496776119,0.927353338,0.877660496,0.034158403,0.346256088
-91,10,0.471266123,0.98548527,0.140494941,0.532585258,0.413653692,0.975348573
-91,11,0.469157566,0.196163502,0.177359066,0.73481426,0.512876355,0.523979907
-91,12,0.442082016,0.194572299,0.100199723,0.709793018,0.89984762,0.813475011
-91,13,0.222123111,0.045694661,0.711345648,0.79435329,0.868379081,0.526827053
-91,14,0.920397885,0.132425292,0.294605172,0.727121611,0.812044141,0.497803224
-91,15,0.270589196,0.131088929,0.413802459,0.763536402,0.167641542,0.175770955
-91,16,0.365768746,0.743102163,0.359079451,0.829859203,0.201633103,0.562676806
-91,17,0.209102764,0.716911918,0.230903095,0.393659094,0.063929985,0.211306561
-91,18,0.6010121,0.70509539,0.781351291,0.295686635,0.547029723,0.602022124
-91,19,0.811289312,0.461308786,0.058949944,0.103524479,0.286453008,0.838877817
-91,20,0.098615456,0.431522524,0.47836586,0.108104399,0.854137052,0.81519587
-91,21,0.810019861,0.330948071,0.785078914,0.006702097,0.383929715,0.461734852
-91,22,0.160950381,0.513367822,0.122517303,0.27982078,0.518993401,0.676980654
-91,23,0.821654811,0.388614958,0.27738542,0.824573857,0.689448164,0.555500799
-91,24,0.77250357,0.442984598,0.663081517,0.179297769,0.029712167,0.303216294
-91,25,0.474083725,0.056348469,0.036912949,0.543171793,0.493074814,0.999430019
-91,26,0.413613742,0.710572948,0.554022332,0.863155452,0.608731926,0.474973658
-91,27,0.004675384,0.978513014,0.409597315,0.968647634,0.854065945,0.286269899
-91,28,0.503220796,0.856859727,0.438171879,0.325398438,0.81976138,0.147063298
-91,29,0.081665172,0.121940474,0.282262267,0.83050441,0.471441225,0.028723351
-91,30,0.910672794,0.165065961,0.854625301,0.107550606,0.80083837,0.233429481
-91,31,0.967642385,0.722120972,0.203829262,0.743929431,0.385476552,0.626352996
-91,32,0.668668918,0.891268256,0.051838858,0.220741734,0.31933753,0.673206188
-91,33,0.45831373,0.016452383,0.229387783,0.262281868,0.675571105,0.513597066
-91,34,0.341102207,0.688780448,0.647214461,0.989140954,0.85669427,0.747526124
-91,35,0.188744243,0.162660884,0.315150048,0.510586664,0.002666182,0.799171097
-91,36,0.993108501,0.014465541,0.081189148,0.494595875,0.904889104,0.073235627
-91,37,0.00472907,0.418446377,0.373069965,0.090787008,0.020057163,0.497620909
-91,38,0.406013739,0.979576942,0.390541202,0.869035747,0.108921636,0.494342104
-91,39,0.954481144,0.264902244,0.333652677,0.826433537,0.171797575,0.450716306
-91,40,0.284029118,0.109264895,0.678851827,0.128932192,0.64677028,0.810957507
-91,41,0.707731117,0.185693671,0.795913145,0.184250667,0.895573297,0.565581416
-90,-43,0.843835065,0.470441284,0.760022999,0.060989166,0.094532175,0.582767386
-90,-42,0.211949687,0.585419978,0.748682078,0.95370082,0.47117286,0.695673956
-90,-41,0.830094964,0.100703984,0.346946012,0.616449319,0.664685437,0.302429776
-90,-40,0.784172647,0.264902636,0.829791267,0.870798296,0.510857338,0.803556613
-90,-39,0.777225006,0.816716292,0.428652351,0.401538014,0.056551076,0.097262618
-90,-38,0.468448378,0.629756288,0.601605201,0.446476554,0.009374351,0.298056349
-90,-37,0.743886836,0.259565716,0.431629999,0.75590496,0.374601671,0.758936488
-90,-36,0.563953435,0.888275942,0.861989215,0.095644947,0.921466242,0.465499034
-90,-35,0.017440511,0.522398212,0.830668936,0.926908584,0.666440028,0.777263522
-90,-34,0.334711995,0.73263343,0.292376591,0.164871188,0.517954435,0.738747398
-90,-33,0.833160123,0.230425513,0.584829114,0.441580874,0.69251732,0.777713288
-90,-32,0.721758976,0.83238986,0.837726777,0.113660573,0.289057438,0.906824446
-90,-31,0.440394838,0.502841699,0.533317004,0.500957641,0.916421953,0.453989594
-90,-30,0.79870229,0.639703965,0.79697661,0.814840861,0.429852047,0.757678314
-90,-29,0.741535369,0.678630625,0.244027142,0.607148623,0.499554741,0.852527662
-90,-28,0.989930784,0.331141939,0.454469637,0.47236764,0.687492849,0.823778371
-90,-27,0.561498567,0.231691586,0.811257127,0.398805608,0.311411051,0.825672993
-90,-26,0.72747287,0.083345273,0.91917935,0.943234874,0.264246453,0.38093324
-90,-25,0.300471551,0.144980692,0.633257072,0.873779282,0.813083352,0.551633114
-90,-24,0.658216216,0.119984275,0.227663465,0.538679152,0.289908691,0.225117281
-90,-23,0.309434276,0.45293546,0.591031638,0.623626861,0.337194728,0.313340281
-90,-22,0.11137414,0.859414441,0.381711463,0.563012702,0.908394438,0.725647296
-90,-21,0.157664276,0.925316315,0.190554627,0.144788352,0.906814666,0.84926751
